"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
938, 7.118265570932532e-02, 4.208208755849687e-02, 5.116235292629934e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.727914430964991e+05, 1.000000000000000e-10, 1.954691840206907e+12
939, 7.092947810397512e-02, 4.200444043326798e-02, 5.135723464235491e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.741866000964433e+05, 1.000000000000000e-10, 1.949691800464716e+12
940, 7.067635640740182e-02, 4.192660646908251e-02, 5.155373400733584e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.755932131535184e+05, 1.000000000000000e-10, 1.944683574725598e+12
941, 7.042329059452143e-02, 4.184858874787906e-02, 5.175186824037908e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.770114084277923e+05, 1.000000000000000e-10, 1.939674808908293e+12
942, 7.017028022983074e-02, 4.177038783038972e-02, 5.195160760217147e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.784409522327256e+05, 1.000000000000000e-10, 1.934676174171612e+12
943, 6.991732845593841e-02, 4.169200265859911e-02, 5.215295510807191e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.798818553120908e+05, 1.000000000000000e-10, 1.929685108357756e+12
944, 6.966443009900143e-02, 4.161343055839353e-02, 5.235594807791995e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.813343870367336e+05, 1.000000000000000e-10, 1.924699050896886e+12
945, 6.941159215764092e-02, 4.153467316606802e-02, 5.256059391196109e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.827985949652568e+05, 1.000000000000000e-10, 1.919722608372460e+12
946, 6.915881557984399e-02, 4.145572898885031e-02, 5.276691533259093e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.842746383566317e+05, 1.000000000000000e-10, 1.914750568006137e+12
947, 6.890609610497400e-02, 4.137659644147908e-02, 5.297494281251316e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.857627353509056e+05, 1.000000000000000e-10, 1.909785057199440e+12
948, 6.865343299158917e-02, 4.129727422577338e-02, 5.318468110128693e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.872629103478802e+05, 1.000000000000000e-10, 1.904829384414523e+12
949, 6.840083287922796e-02, 4.121776251478984e-02, 5.339618952433269e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.887755976304156e+05, 1.000000000000000e-10, 1.899865223904626e+12
